NUM_ENREG,NOM_COMMERCIAL,NOM_DCI,DOSAGE,UNITE,CONDITIONNEMENT,CONVENTION,REMBOURSABLE,D_REMBOURSEMENT,D_ARRET_REMB,D_DECISION,TARIF,TAUX,FORME,TAB,HOP,SS,OFF,PAYS,LABO,OBS,CM,CODE_DCI,CODEMEDIC,D_TARIF,MAJORATION_TARIF,TYPE,PRESCRIPTEUR,DATE_INSERTION,DATE_MAJ
269,DYCLOMAX,DICLOFENAC,75MG,MG/3ML,B/2,,O,,,,81.6,,71.0,,O,O,O,,,,,04B004,04204B00498,10/2/2008,,G,,10/2/2008,4/22/2024
287,ROFENAC,DICLOFENAC,75MG,MG/3ML,B/5 AMP de 3 ML,,O,,,,204.0,,71.0,,O,O,O,,,,,04B004,19004B00498,10/2/2008,O,G,,10/2/2008,4/22/2024
273,WERAFENAC,DICLOFENAC,75MG,MG,B/3 AMP de 3,,O,,,,122.4,,71.0,,O,O,O,,,,,04B004,09004B00498,10/2/2008,,G,,10/2/2008,4/22/2024
3967,VASELINE,VASELINE,,,,,N,,,,0.0,,,,,,,,,,,99A271,99999A27101,,,G,,4/27/2023,4/22/2024
300,INFLA-BAN,DICLOFENAC,25MG,MG,B/30,,O,,,,138.0,,14.0,,O,O,O,,,,,04B005,11804B00598,10/2/2008,,G,10,10/2/2008,4/22/2024
298,XENID,DICLOFENAC,25MG,MG,B/30,,O,,,,138.0,,14.0,,O,O,O,,,,,04B005,09404B00599,10/2/2008,,G,10,10/2/2008,4/22/2024
292,DICLOGESIC,DICLOFENAC,25MG,MG,B/20,,O,,,,92.0,,14.0,,O,O,O,,,,,04B005,05504B00598,10/2/2008,O,G,10,10/2/2008,4/22/2024
293,DICLOFENAC,DICLOFENAC,25MG,MG,B/30,,O,,,,138.0,,14.0,,O,O,O,,,,,04B005,06604B00598,10/2/2008,O,G,10,10/2/2008,4/22/2024
299,EPIFENAC 25,DICLOFENAC,25MG,MG,B/30,,O,,,,138.0,,14.0,,O,O,O,,,,,04B005,10904B00599,10/2/2008,O,G,10,10/2/2008,4/22/2024
304,DIFAL,DICLOFENAC,25MG,MG,B/30,,O,,,,138.0,,14.0,,O,O,O,,,,,04B005,19304B00599,10/2/2008,,G,10,10/2/2008,4/22/2024
288,VOTREX,DICLOFENAC,25MG,MG,B/30,,O,,,,138.0,,14.0,,O,O,O,,,,,04B005,00104B00597,10/2/2008,O,G,10,10/2/2008,4/22/2024
295,VOLTARENE,DICLOFENAC,25MG,MG,B/15,,O,,,,69.0,,14.0,,O,O,O,,,,,04B005,06804B00599,10/2/2008,,P,10,10/2/2008,4/22/2024
296,DICLOFENAC,DICLOFENAC,25MG,MG,B/20,,O,,,,92.0,,14.0,,O,O,O,,,,,04B005,07104B00599,10/2/2008,,G,10,10/2/2008,4/22/2024
302,DIFEN 25,DICLOFENAC,25MG,MG,B/20,,O,,,,92.0,,14.0,,O,O,O,,,,,04B005,16604B00598,10/2/2008,O,G,10,10/2/2008,4/22/2024
291,DICLOMAX,DICLOFENAC,25MG,MG,B/30,,O,,,,138.0,,14.0,,O,O,O,,,,,04B005,04204B00598,10/2/2008,,G,10,10/2/2008,4/22/2024
303,ROFENAC,DICLOFENAC,25MG,MG,B/30,,O,,,,138.0,,14.0,,O,O,O,,,,,04B005,19004B00598,10/2/2008,,G,10,10/2/2008,4/22/2024
297,WERAFENAC,DICLOFENAC,25MG,MG,B/30,,O,,,,138.0,,14.0,,O,O,O,,,,,04B005,09004B00598,10/2/2008,,G,10,10/2/2008,4/22/2024
309,DICLOREUM,DICLOFENAC,50MG,MG,B/20,,O,,,,120.0,,14.0,,O,O,O,,,,,04B006,01504B00697,,,G,10,4/27/2023,4/22/2024
324,INFLA-BAN,DICLOFENAC,50MG,MG,B/20,,O,,,,120.0,,14.0,,O,O,O,,,,,04B006,11804B00698,,,G,10,4/27/2023,4/22/2024
320,XENID,DICLOFENAC,50MG,MG,B/30,,O,,,,180.0,,14.0,,O,O,O,,,,,04B006,09404B00699,,,G,10,4/27/2023,4/22/2024
313,DICLOGESIC,"DICLOFENAC, SODIUM",50 MG,MG,B/20,,O,,,,120.0,,352.0,,O,O,O,213,,,,04B006,05504B00618,10/2/2008,,G,10,10/2/2008,4/22/2024
323,EPIFENAC 50,DICLOFENAC,50MG,MG,B/20,,O,,,,120.0,,14.0,,O,O,O,,,,,04B006,10904B00699,,,G,10,4/27/2023,4/22/2024
333,DIFAL,DICLOFENAC,50MG,MG,B/30,,O,,,,180.0,,14.0,,O,O,O,,,,,04B006,19304B00699,,,G,10,4/27/2023,4/22/2024
322,GROFENAC,DICLOFENAC,50MG,MG,B/20,,O,,,,120.0,,14.0,,O,O,O,,,,,04B006,10004B00698,,,G,10,4/27/2023,4/22/2024
321,OPTIFEN,DICLOFENAC,50MG,MG,B/20,,O,,,,120.0,,14.0,,O,O,O,,,,,04B006,09804B00699,,,G,10,4/27/2023,4/22/2024
308,VOTREX,DICLOFENAC,50MG,MG,B/20,,O,,,,120.0,,14.0,,O,O,O,,,,,04B006,00104B00697,,,G,10,4/27/2023,4/22/2024
318,LADOFENAC,DICLOFENAC,50MG,MG,B/20,,O,,,,120.0,,14.0,,O,O,O,213,,,,04B006,07904B00698,,,G,10,4/27/2023,4/22/2024
331,ALMIRAL,DICLOFENAC,50MG,MG,B/20,,O,,,,120.0,,14.0,,O,O,O,,,,,04B006,17804B00699,,,G,10,4/27/2023,4/22/2024
316,VOLTARENE,DICLOFENAC,50MG,MG,B/30,,O,,,,180.0,,14.0,,O,O,O,,,,,04B006,06804B00698,,,P,10,4/27/2023,4/22/2024
317,DICLOFENAC,DICLOFENAC,50MG,MG,B/20,,O,,,,120.0,,14.0,,O,O,O,,,,,04B006,07104B00699,,,G,10,4/27/2023,4/22/2024
329,DIFEN 50,DICLOFENAC,50MG,MG,B/20,,O,,,,120.0,,14.0,,O,O,O,,,,,04B006,16604B00698,,,G,10,4/27/2023,4/22/2024
327,DICLOFENACO RATIOPHARM,DICLOFENAC,50MG,MG,B/30,,O,,,,180.0,,14.0,,O,O,O,,,,,04B006,15604B00699,,O,G,10,4/27/2023,4/22/2024
312,DICLOMAX,DICLOFENAC,50MG,MG,B/30,,O,,,,180.0,,14.0,,O,O,O,,,,,04B006,04204B00698,,,G,10,4/27/2023,4/22/2024
332,ROFENAC,DICLOFENAC,50MG,MG,B/20,,O,,,,120.0,,14.0,,O,O,O,,,,,04B006,19004B00698,,,G,10,4/27/2023,4/22/2024
330,DICLOFEN,DICLOFENAC,50MG,MG,B/20,,O,,,,120.0,,14.0,,O,O,O,,,,,04B006,17404B00698,,,G,10,4/27/2023,4/22/2024
319,WERAFENAC,DICLOFENAC,50MG,MG,B/30,,O,,,,180.0,,14.0,,O,O,O,,,,,04B006,09004B00698,,,G,10,4/27/2023,4/22/2024
351,INFLA-BAN,DICLOFENAC,100MG,MG,B/10,,O,,,,140.0,,14.0,,O,O,O,,,,,04B007,11804B00798,,,G,10,4/27/2023,4/22/2024
345,DICLOGESIC RETARD,DICLOFENAC,100MG,MG,B/10,,O,,,,140.0,,14.0,,O,O,O,,,,,04B007,05504B00798,,,G,10,4/27/2023,4/22/2024
342,DEDOLOR,DICLOFENAC,100MG,MG,B/10,,O,,,,140.0,,27.0,,O,O,O,,,,,04B007,03404B00799,,,G,10,4/27/2023,4/22/2024
350,GROFENAC,DICLOFENAC,100MG,MG,B/10,,O,,,,140.0,,14.0,,O,O,O,,,,,04B007,10004B00798,,,G,10,4/27/2023,4/22/2024
349,OPTIFEN,DICLOFENAC,100MG,MG,B/10,,O,,,,140.0,,14.0,,O,O,O,,,,,04B007,09804B00799,,,G,10,4/27/2023,4/22/2024
348,LADOFENAC,DICLOFENAC,100MG,MG,B/20,,O,,,,280.0,,14.0,,O,O,O,213,,,,04B007,07904B00798,,O,G,10,4/27/2023,4/22/2024
343,VOLTUM,DICLOFENAC,100MG,MG,B/10,,O,,,,140.0,,27.0,,O,O,O,,,,,04B007,03504B00798,,,G,10,4/27/2023,4/22/2024
344,DICLOMAX,DICLOFENAC,100MG,MG,B/15,,O,,,,210.0,,14.0,,O,O,O,,,,,04B007,04204B00798,,,G,10,4/27/2023,4/22/2024
353,ROFENAC LP,"DICLOFENAC, SODIQUE",100MG,MG,B/10,,O,,,,140.0,,299.0,,O,O,O,INDE,,,,04B007,19004B00717,10/2/2008,,G,10,10/2/2008,4/22/2024
367,XENID,DICLOFENAC,25MG,MG,B/10,,O,,,,56.8,,84.0,,O,O,O,,,,,04B008,09404B00899,,,G,,4/27/2023,4/22/2024
365,DICLOFENAC,DICLOFENAC,25MG,MG,B/10,,O,,,,56.8,,84.0,,O,O,O,,,,,04B008,06604B00898,,,G,,4/27/2023,4/22/2024
370,DIFAL,DICLOFENAC,25MG,MG,B/10,,O,,,,56.8,,84.0,,O,O,O,,,,,04B008,19304B00899,,,G,,4/27/2023,4/22/2024
366,VOLTARENE,DICLOFENAC,25MG,MG,B/10,,O,,,,56.8,,86.0,,O,O,O,,,,,04B008,06804B00897,,,P,,4/27/2023,4/22/2024
368,PANAMOR,DICLOFENAC,25MG,MG,B/5,,O,,,,28.4,,84.0,,O,O,O,,,,,04B008,14604B00898,,,G,,4/27/2023,4/22/2024
360,CLOFENAL,DICLOFENAC,25MG,MG,B/10,,O,,,,56.8,,84.0,,O,O,O,213,,,,04B008,00304B00899,,O,G,,4/27/2023,4/22/2024
364,DICLOMAX,DICLOFENAC,25MG,MG,B/10,,O,,,,56.8,,84.0,,O,O,O,,,,,04B008,04204B00898,,,G,,4/27/2023,4/22/2024
363,DICLOFENAC TEDEC,DICLOFENAC,25MG,MG,B/10,,O,,,,56.8,,84.0,,O,O,O,,,,,04B008,03804B00897,,,G,,4/27/2023,4/22/2024
385,INFLA-BAN,DICLOFENAC,100MG,MG,B/5,,O,,,,43.8,,84.0,,O,O,O,,,,,04B009,11804B00998,,,G,,4/27/2023,4/22/2024
383,XENID,DICLOFENAC,100MG,MG,B/10,,O,,,,87.6,,84.0,,O,O,O,,,,,04B009,09404B00999,,,G,,4/27/2023,4/22/2024
379,DICLOGESIC,DICLOFENAC,100MG,MG,B/5,,O,,,,43.8,,84.0,,O,O,O,,,,,04B009,05504B00999,,,G,,4/27/2023,4/22/2024
380,FLOGOFENAC,DICLOFENAC,100MG,MG,B/10,,O,,,,87.6,,84.0,,O,O,O,,,,,04B009,06604B00997,,,G,,4/27/2023,4/22/2024
391,DIFAL,DICLOFENAC,100MG,MG,B/10,,O,,,,87.6,,84.0,,O,O,O,,,,,04B009,19304B00999,,,G,,4/27/2023,4/22/2024
384,OPTIFEN,DICLOFENAC,100MG,MG,B/5,,O,,,,43.8,,84.0,,O,O,O,,,,,04B009,09804B00999,,,G,,4/27/2023,4/22/2024
372,VOTREX,DICLOFENAC SODIQUE,100MG,MG,B/10,,O,,,,87.6,,84.0,,O,O,O,213,,,,04B009,00104B00997,,,G,,4/27/2023,4/22/2024
389,ALMIRAL,DICLOFENAC,100MG,MG,B/10,,O,,,,87.6,,84.0,,O,O,O,,,,,04B009,17804B00999,,,G,,4/27/2023,4/22/2024
381,VOLTARENE,DICLOFENAC,100MG,MG,B/10,,O,,,,87.6,,84.0,,O,O,O,,,,,04B009,06804B00997,,,P,,4/27/2023,4/22/2024
387,PANAMOR,DICLOFENAC,100MG,MG,B/10,,O,,,,87.6,,84.0,,O,O,O,,,,,04B009,14604B00998,,,G,,4/27/2023,4/22/2024
376,VOLTUM,DICLOFENAC,100MG,MG,B/10,,O,,,,87.6,,84.0,,O,O,O,213,,,,04B009,03504B00998,,,G,,4/27/2023,4/22/2024
388,DICLOFENACO RATIOPHARM,DICLOFENAC,100MG,MG,B/12,,O,,,,105.12,,84.0,,O,O,O,,,,,04B009,15604B00999,,,G,,4/27/2023,4/22/2024
374,CLOFENAL,DICLOFENAC,100MG,MG,B/10,,O,,,,87.6,,84.0,,O,O,O,213,,,,04B009,00304B00998,,O,G,,4/27/2023,4/22/2024
378,DYCLOMAX,DICLOFENAC,100MG,MG,B/10,,O,,,,87.6,,84.0,,O,O,O,,,,,04B009,04204B00998,,,G,,4/27/2023,4/22/2024
377,DICLOFENAC TEDEC,DICLOFENAC,100MG,MG,B/10,,O,,,,87.6,,84.0,,O,O,O,,,,,04B009,03804B00997,,,G,,4/27/2023,4/22/2024
382,WERAFENAC,DICLOFENAC,100MG,MG,B/10,,O,,,,87.6,,84.0,,O,O,O,,,,,04B009,09004B00999,,,G,,4/27/2023,4/22/2024
266,DICLOREUM,DICLOFENAC,75MG,MG,B/6 AMP,,O,,,,244.8,,71.0,,O,O,O,,,,,04B004,01504B00497,10/2/2008,O,G,,10/2/2008,4/22/2024
263,VOTREX,DICLOFENAC,75MG,MG,B/5 AMP DE 3 M,,O,,,,204.0,,71.0,,O,O,O,,,,,04B004,00104B00497,10/2/2008,O,G,,10/2/2008,4/22/2024
272,VOLTARENE,DICLOFENAC,75MG,MG/3ML,B/2 AMP de 3 ML,,O,,,,81.6,,71.0,,O,O,O,,,,,04B004,06804B00497,10/2/2008,,P,,10/2/2008,4/22/2024
279,PANAMOR,DICLOFENAC,75MG,MG/3ML,B/5 AMP de 3 ML,,O,,,,204.0,,71.0,,O,O,O,,,,,04B004,14604B00498,10/2/2008,,G,,10/2/2008,4/22/2024
289,DICLOREUM,DICLOFENAC,25MG,MG,B/30,,O,,,,138.0,,14.0,,O,O,O,,,,,04B005,01504B00597,10/2/2008,,G,10,10/2/2008,4/22/2024
346,FLOGOFENAC,DICLOFENAC,100MG,MG,B/7,,O,,,,98.0,,7.0,,O,O,O,,,,,04B007,06604B00798,,,G,10,4/27/2023,4/22/2024
340,VOTREX RETARD,DICLOFENAC,100MG,MG,B/10,,O,,,,140.0,,27.0,,O,O,O,,,,,04B007,00104B00797,,,G,10,4/27/2023,4/22/2024
265,DICLOFENAC,DICLOFENAC,75MG,MG,B/100 AMP,,O,,,,4080.0,,71.0,,O,O,O,,,,,04B004,00204B00498,10/2/2008,,G,,10/2/2008,4/22/2024
301,PANAMOR,DICLOFENAC,25MG,MG,B/30,,O,,,,138.0,,14.0,,O,O,O,,,,,04B005,14604B00598,10/2/2008,,G,10,10/2/2008,4/22/2024
341,DICLOREUM,DICLOFENAC,100MG,MG,B/10,,O,,,,140.0,,14.0,,O,O,O,,,,,04B007,01504B00797,,O,G,10,4/27/2023,4/22/2024
328,REFEN,DICLOFENAC SODIQUE,50MG,MG,B/20,,O,,,,120.0,,143.0,,O,O,O,,,,,04B006,16104B00699,,,G,10,4/27/2023,4/22/2024
325,DICLOFENAC   LLORENS,DICLOFENAC SODIQUE,50MG,MG,B/20,,O,,,,120.0,,14.0,,O,O,O,,,,,04B006,13904B00699,,,G,10,4/27/2023,4/22/2024
352,REFEN,DICLOFENAC SODIQUE,100MG,MG,B/20,,O,,,,280.0,,143.0,,O,O,O,,,,,04B007,16104B00799,,O,G,10,4/27/2023,4/22/2024
386,DICLOFENAC   LLORENS,DICLOFENAC SODIQUE,100MG,MG,B/10,,O,,,,87.6,,84.0,,O,O,O,,,,,04B009,13904B00999,,,G,,4/27/2023,4/22/2024
864,NAGOXIN,DIGOXINE,"0,25",MG,B/30,,O,,,,156.6,,14.0,,O,O,O,,,,,06G079,01306G07998,3/13/2010,,G,,3/13/2010,4/22/2024
866,PURGOXIN,DIGOXINE,"0,25",MG,B/30,,O,,,,156.6,,14.0,,O,O,O,,,,,06G079,14606G07998,3/13/2010,,G,,3/13/2010,4/22/2024
865,"WERADOXIN 0,25",DIGOXINE,"0,25",MG,B/30,,O,,,,156.6,,14.0,,O,O,O,,,,,06G079,09006G07999,3/13/2010,,G,,3/13/2010,4/22/2024
871,DIGOXINE,DIGOXINE,"0,5",MG/2ML,B/5 AMP,,O,,,,0.0,,71.0,,O,O,O,,,,,06G081,08406G08198,,,G,,4/27/2023,4/22/2024
618,DILTIAZEM 60,DILTIAZEM,60,MG,B/20,,O,,,,0.0,,14.0,,O,O,O,,,,,06B009,10906B00999,,,G,,4/27/2023,4/22/2024
617,DILTIAZEM CHLORHYDRATE,DILTIAZEM,60,MG,B/30,,O,,,,0.0,,14.0,,O,O,O,,,,,06B009,08106B00998,,,G,,4/27/2023,4/22/2024
621,DIAZEM,DILTIAZEM,60,MG,B/30,,O,,,,0.0,,14.0,,O,O,O,,,,,06B009,17806B00999,,,G,,4/27/2023,4/22/2024
619,ZILDEM,DILTIAZEM,60,MG,B/20,,O,,,,0.0,,14.0,,O,O,O,,,,,06B009,12106B00999,,,G,,4/27/2023,4/22/2024
615,DIAZEM,DILTIAZEM,60,MG,B/30,,O,,,,0.0,,14.0,,O,O,O,,,,,06B009,03506B00997,,,G,,4/27/2023,4/22/2024
616,TILDIEM,DILTIAZEM,60,MG,B/30,,O,,,,0.0,,14.0,,O,O,O,,,,,06B009,05706B00997,,,P,,4/27/2023,4/22/2024
624,MONO-TILDIEM,DILTIAZEM LP,300,MG,B/28,,O,,,,0.0,,175.0,,,,O,,,,,06B010,05706B01097,,,P,,4/27/2023,4/22/2024
667,DIAZEM,DILTIAZEM,90,MG,B/30,,O,,,,0.0,,27.0,,,,O,,,,,06B140,03506B14098,,,G,,4/27/2023,4/22/2024
670,DIAZEM,DILTIAZEM,120,MG,B/30,,O,,,,0.0,,27.0,,,,O,,,,,06B141,03506B14198,,,G,,4/27/2023,4/22/2024
672,DIAZEM,DILTIAZEM,180,MG,B/30,,O,,,,0.0,,27.0,,,,O,,,,,06B142,03506B14298,,,G,,4/27/2023,4/22/2024
620,CORZEM,DILTIAZEM  HYDROCHLORIDE,60,MG,B/30,,O,,,,0.0,,14.0,,O,O,O,,,,,06B009,17406B00999,,,G,,4/27/2023,4/22/2024
939,DIOSMINE-RATIOPHARM,DIOSMINE,300,MG,B/30,,N,,7/27/2003,,0.0,,14.0,,,,O,,,,,06K108,08106K10898,,,G,,7/27/2003,4/22/2024
937,VENIRENE,DIOSMINE,300,MG,B/30,,N,,7/27/2003,,0.0,,14.0,,,,O,,,,,06K108,02606K10899,,,G,,7/27/2003,4/22/2024
936,DIOSMIL,DIOSMINE,300,MG,B/30,,N,,7/27/2003,,0.0,,143.0,,,,O,,,,,06K108,01606K10899,,,G,,7/27/2003,4/22/2024
701,RYTHMODAN LP,DISOPERAMIDE,250,MG,B/20,,O,,,,0.0,,14.0,,O,O,O,,,,,06D044,03306D04498,,,P,,4/27/2023,4/22/2024
702,ISORYTHM LP,DISOPYRAMIDE,250,MG,B/20,,O,,,,0.0,,27.0,,O,O,O,,,,,06D044,06206D04499,,,G,,4/27/2023,4/22/2024
1036,PEVARYL,ECONAZOLE,1,%,T/30 G,,O,,,,120.0,,20.0,,O,O,O,,,,,07D025,09507D02598,10/2/2008,,P,,10/2/2008,4/22/2024
1034,NITRATE D'ECONAZOLE RATIOPHARM,ECONAZOLE,1,G%,T/30 G,,O,,,,120.0,,20.0,,O,O,O,,,,,07D025,08107D02597,10/2/2008,,G,,10/2/2008,4/22/2024
1041,PEVARYL,ECONAZOLE,1,%,FL/30 ML,,O,,,,124.5,,99.0,,O,O,O,,,,,07D026,09507D02698,10/2/2008,,P,,10/2/2008,4/22/2024
1040,NITRATE D'ECONAZOLE RATIOPHARM,ECONAZOLE,1,G%,FL/30 G,,O,,,,124.5,,99.0,,O,O,O,,,,,07D026,08107D02698,10/2/2008,,G,,10/2/2008,4/22/2024
1044,PEVARYL,ECONAZOLE,1,%,FL/70 ML,,O,,,,0.0,,100.0,,O,O,O,,,,,07D027,09507D02798,,,P,,4/27/2023,4/22/2024
1043,NITRATE D'ECONAZOLE RATIOPHARM,ECONAZOLE,1,G%,FL/30 G,,O,,,,0.0,,100.0,,O,O,O,,,,,07D027,08107D02798,,,G,,4/27/2023,4/22/2024
1038,MITEKOL,ECONAZOLE,1,%,T/30 G,,O,,,,120.0,,20.0,,O,O,O,,,,,07D025,18807D02599,10/2/2008,,G,,10/2/2008,4/22/2024
755,PRILENAP,ENALAPRIL,5MG,MG,B/20,,O,,,,184.0,,14.0,,O,O,O,,,,,06E059,16106E05998,10/2/2008,O,G,,10/2/2008,4/22/2024
752,ANGIOTEC,ENALAPRIL,5MG,MG,B/30,,O,,,,276.0,,14.0,,O,O,O,,,,,06E059,04306E05998,10/2/2008,,G,,10/2/2008,4/22/2024
750,RENITEC,ENALAPRIL,5MG,MG,B/28,,O,,,,257.6,,14.0,,O,O,O,,,,,06E059,02406E05999,10/2/2008,,P,,10/2/2008,4/22/2024
754,ENALAPRIL RATIOPHARM,ENALAPRIL,5MG,MG,B/60,,O,,,,552.0,,14.0,,O,O,O,,,,,06E059,15606E05999,10/2/2008,O,G,,10/2/2008,4/22/2024
765,PRILENAP,ENALAPRIL,20MG,MG,B/20,,O,,,,320.0,,14.0,,O,O,O,,,,,06E060,16106E06098,10/2/2008,O,G,,10/2/2008,4/22/2024
758,RENITEC,ENALAPRIL,20MG,MG,B/28,,O,,,,448.0,,14.0,,O,O,O,,,,,06E060,02406E06099,10/2/2008,,P,,10/2/2008,4/22/2024
764,ENALAPRIL RATIOPHARM,ENALAPRIL,20MG,MG,B/28,,O,,,,448.0,,14.0,,O,O,O,,,,,06E060,15606E06099,10/2/2008,,G,,10/2/2008,4/22/2024
760,ENALAPRIL,ENALAPRIL,20MG,MG,B/28,,O,,,,448.0,,14.0,,O,O,O,,,,,06E060,03806E06097,10/2/2008,,G,,10/2/2008,4/22/2024
1000,ERYACNE,ERYTROMYCINE,4,%,T/30 G,,O,,,,0.0,,23.0,,,,O,,,,,07B089,12307B08999,,,P,,4/27/2023,4/22/2024
964,ASIATICOSIDE,EXTRAIT DE CENTELLA ASIATICA,2,%,FL/2 G,,N,,7/27/2003,,0.0,,43.0,,O,O,O,,,,,07A001,01307A00198,,,G,,7/27/2003,4/22/2024
965,MADECASSOL,EXTRAIT DE CENTELLA ASIATICA,2,%,FL/2 G,,N,,7/27/2003,,0.0,,43.0,,O,O,O,,,,,07A001,05807A00197,,,P,,7/27/2003,4/22/2024
887,FUROZAL,FUROSEMIDE,40MG,MG,B/20,,O,,,,140.0,,14.0,,O,O,O,213,,,,06H090,00306H09096,5/29/2012,O,G,,5/29/2012,4/22/2024
1010,FUCIDINE,FUCIDATE DE SODIUM,2 %,G%,TUBE DE 15 GRAMMES,,O,,,,144.9,,41.0,,O,O,O,213,,,,07C016,08307C01698,3/13/2010,,P,,3/13/2010,4/22/2024
1013,FUCIDINE,FUSIDATE DE SODIUM,2,G%,T/15 G,,O,,,,166.65,,20.0,,O,O,O,,,,,07C017,08307C01798,3/13/2010,,P,,3/13/2010,4/22/2024
1166,OMNISCAN,GADODIAMIDE,287,MG/ML,FL/20 ML,,O,,,,0.0,,71.0,,O,,O,,,CPR : Remboursable uniquement sur prescription du medecin radiologue et après accord prealable de l'organisme de securite sociale.cette condition particulière de remboursement est applicable a compter du16/10/2011,O,08A039,21208A03999,,,P,,4/27/2023,4/22/2024
1164,DOTAREM,GADOTERATE DE MEGLUMINE,"0,5",M MOL/ML,FL/10 ML,,O,,,,0.0,,71.0,,O,,O,,,CPR : Remboursable uniquement sur prescription du médecin radiologue et après accord préalable de l'organisme de sécurité sociale.cette condition particulière de remboursement est applicable à compter du 16/10/2011.,O,08A002,16808A00299,,,P,,4/27/2023,4/22/2024
1128,HEXADERM,HEXAMEDINE,"0,1%",%,T/40 G,,O,,,,129.2,,40.0,,,,O,213,,,,07P069,00307P06998,3/13/2010,,G,,3/13/2010,4/22/2024
1130,HEXOMEDINE,HEXAMEDINE,"0,10",%,FL/45 ML,,O,,,,67.5,,69.0,,,,O,,,,,07P071,01607P07198,3/13/2010,,P,,3/13/2010,4/22/2024
1131,ISOMEDINE,HEXAMEDINE,"0,10%",,FL/50 ML,,O,,,,75.0,,69.0,,,,O,213,,,,07P071,07307P07199,3/13/2010,,G,,3/13/2010,4/22/2024
1132,HEXOMEDINE,HEXAMIDINE,"0,15",%,FL/45 ML,,O,,,,67.5,,69.0,,,,O,,,,,07P072,01607P07296,3/13/2010,,P,,3/13/2010,4/22/2024
898,AMURETIC,HIDROCHLOROTHIAZIDE/AMILORIDE,50MG/5MG,MG/5MG,B/20,,O,,,,137.0,,14.0,,O,O,O,,,"En cas de prescription de ce médicament antérieure à la date du 13.03.2010, il y'a lieu d'appliquer le tarif de référence suivant: 130.00DA.",,06H094,05506H09498,3/13/2010,,G,,3/13/2010,4/22/2024
897,MODURETIC,AMILORIDE/HYDROCHLOROTHIAZIDE,50MG/5MG,MG/5MG,B/30,,O,,,,205.5,,14.0,,O,O,O,,,"En cas de prescription de ce médicament antérieure à la date du 13.03.2010, il y'a lieu d'appliquer le tarif de référence suivant: 195.00DA.",,06H094,02406H09498,3/13/2010,,P,,3/13/2010,4/22/2024
902,DIUZINE,HYDROCHLOROTHIAZIDE/AMILORIDE,50MG/5MG,MG/5MG,B/30,,O,,,,205.5,,14.0,,O,O,O,,,"En cas de prescription de ce médicament antérieure à la date du 13.03.2010, il y'a lieu d'appliquer le tarif de référence suivant: 195.00DA.",,06H094,14506H09498,3/13/2010,,G,,3/13/2010,4/22/2024
906,RHEFLUIN FORTE,HYDROCHLOROTHIAZIDE/AMILORIDE,50MG/5MG,MG/5MG,B/20,,O,,,,137.0,,14.0,,O,O,O,,,"En cas de prescription de ce médicament antérieure à la date du 13.03.2010, il y'a lieu d'appliquer le tarif de référence suivant: 130.00DA.",,06H094,14906H09498,3/13/2010,,G,,3/13/2010,4/22/2024
905,AMILORETIC,HYDROCHLOROTHIAZIDE/AMILORIDE,50MG/5MG,MG/5MG,B/30,,O,,,,205.5,,14.0,,O,O,O,,,"En cas de prescription de ce médicament antérieure à la date du 13.03.2010, il y'a lieu d'appliquer le tarif de référence suivant: 195.00DA.",,06H094,14606H09498,3/13/2010,,G,,3/13/2010,4/22/2024
907,HEMOPRES,HYDROCHLOROTIAZINE/AMILORIDE,50MG/5MG,MG/5MG,B/40,,O,,,,274.0,,14.0,,O,O,O,,,"En cas de prescription de ce médicament antérieure à la date du 13.03.2010, il y'a lieu d'appliquer le tarif de référence suivant: 260.00DA.",,06H094,16106H09499,3/13/2010,O,G,,3/13/2010,4/22/2024
1100,CORTIDERM,HYDROCORTISONE,1,%,T/10 G,,O,,,,0.0,,20.0,,O,O,O,,,,,07H048,19007H04898,,,G,,4/27/2023,4/22/2024
547,HYDREA,HYDROXYCARBAMIDE,500,MG,B/20,,O,,,,0.0,,27.0,,O,,,,,,,05A021,01705A02199,,,P,,4/27/2023,4/22/2024
397,BALKAPROFEN,IBUPROFENE,400,MG,B/20,,O,,,,157.0,,14.0,,O,O,O,,,,,04B010,11804B01098,,O,G,10,4/27/2023,4/22/2024
396,NOVAMAL,IBUPROFENE,400,MG,B/30,,O,,,,235.5,,14.0,,O,O,O,,,,,04B010,01304B01098,,,G,10,4/27/2023,4/22/2024
399,SAPOFEN,IBUPROFENE,400,MG,B/20,,O,,,,157.0,,14.0,,O,O,O,,,,,04B010,19004B01098,,O,G,10,4/27/2023,4/22/2024
405,CROVIMAL,IBUPROFENE,500,MG,B/12,,O,,,,156.0,,84.0,,O,O,O,,,,,04B012,01204B01298,3/13/2010,,G,,3/13/2010,4/22/2024
406,NSAID,INDOMETACINE,25,MG,B/30,,O,,,,180.0,,27.0,,O,O,O,,,,,04B013,00104B01397,5/29/2012,,G,10,5/29/2012,4/22/2024
408,ARTROLIFE,INDOMETACINE,25,MG,B/30,,O,,,,180.0,,27.0,,O,O,O,,,,,04B013,01004B01398,5/29/2012,,G,10,5/29/2012,4/22/2024
409,"INDOMETACINE E,C",INDOMETACINE,25,MG,B/24,,O,,,,144.0,,27.0,,O,O,O,,,,,04B013,13704B01399,5/29/2012,,G,10,5/29/2012,4/22/2024
